time_s,x_e_m,y_e_m,z_e_m,phi_rad,theta_rad,psi_rad,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,u_m_s_dot,v_m_s_dot,w_m_s_dot,p_rad_s_dot,q_rad_s_dot,r_rad_s_dot,alpha_rad,beta_rad,airspeed_m_s,elevator_deg,aileron_deg,rudder_deg,throttle,brake
1.46,17.52000014,0,-799.9999996,0,0.1275680375,0,11.90249092,0,1.526668283,0,-1.48166832e-08,0,2.758304613e-07,0,-4.178508058e-08,0,2.075493776e-08,0,0.1275680717,0,12.00000025,-0.6854041152,0,0,0.6140593696,0
1.47,17.64000014,0,-799.9999996,0,0.1275680373,0,11.90249092,0,1.526668282,0,-1.460881032e-08,0,2.761626181e-07,0,-4.192039707e-08,0,2.081936094e-08,0,0.1275680717,0,12.00000025,-0.6854041152,0,0,0.6140593696,0
1.48,17.76000014,0,-799.9999996,0,0.1275680372,0,11.90249092,0,1.526668282,0,-1.440030156e-08,0,2.764721324e-07,0,-4.205223237e-08,0,2.088211221e-08,0,0.1275680716,0,12.00000026,-0.6854041152,0,0,0.6140593696,0
1.49,17.88000015,0,-799.9999996,0,0.1275680371,0,11.90249092,0,1.526668282,0,-1.41911737e-08,0,2.767590344e-07,0,-4.218058186e-08,0,2.094318074e-08,0,0.1275680715,0,12.00000026,-0.6854041152,0,0,0.6140593696,0
1.5,18.00000015,0,-799.9999996,0,0.1275680369,0,11.90249093,0,1.526668281,0,-1.398144359e-08,0,2.770233547e-07,0,-4.23054119e-08,0,2.100255689e-08,0,0.1275680715,0,12.00000026,-0.6854041152,0,0,0.6140593696,0
1.51,18.12000015,0,-799.9999996,0,0.1275680368,0,11.90249093,0,1.526668281,0,-1.377112822e-08,0,2.772651254e-07,0,-4.242671482e-08,0,2.106023326e-08,0,0.1275680714,0,12.00000027,-0.6854041152,0,0,0.6140593696,0
1.52,18.24000015,0,-799.9999996,0,0.1275680366,0,11.90249093,0,1.52666828,0,-1.356024463e-08,0,2.774843827e-07,0,-4.254446783e-08,0,2.111620106e-08,0,0.1275680713,0,12.00000027,-0.6854041152,0,0,0.6140593696,0
1.53,18.36000016,0,-799.9999996,0,0.1275680365,0,11.90249093,0,1.52666828,0,-1.334880992e-08,0,2.776811604e-07,0,-4.265865981e-08,0,2.117045332e-08,0,0.1275680713,0,12.00000027,-0.6854041152,0,0,0.6140593696,0
1.54,18.48000016,0,-799.9999996,0,0.1275680364,0,11.90249094,0,1.526668279,0,-1.313684132e-08,0,2.778554995e-07,0,-4.27692806e-08,0,2.122298078e-08,0,0.1275680712,0,12.00000027,-0.6854041152,0,0,0.6140593696,0
1.55,18.60000016,0,-799.9999996,0,0.1275680362,0,11.90249094,0,1.526668279,0,-1.292435608e-08,0,2.780074375e-07,0,-4.287631894e-08,0,2.127377911e-08,0,0.1275680711,0,12.00000028,-0.6854041152,0,0,0.6140593696,0
1.56,18.72000017,0,-799.9999996,0,0.1275680361,0,11.90249094,0,1.526668279,0,-1.271137152e-08,0,2.781370168e-07,0,-4.297976969e-08,0,2.132284157e-08,0,0.1275680711,0,12.00000028,-0.6854041152,0,0,0.6140593696,0
1.57,18.84000017,0,-799.9999996,0,0.127568036,0,11.90249095,0,1.526668278,0,-1.249790505e-08,0,2.782442816e-07,0,-4.307961422e-08,0,2.137016323e-08,0,0.127568071,0,12.00000028,-0.6854041152,0,0,0.6140593696,0
1.58,18.96000017,0,-799.9999996,0,0.1275680359,0,11.90249095,0,1.526668278,0,-1.228397409e-08,0,2.783292754e-07,0,-4.317585219e-08,0,2.141573796e-08,0,0.1275680709,0,12.00000028,-0.6854041152,0,0,0.6140593696,0
1.59,19.08000017,0,-799.9999996,0,0.1275680357,0,11.90249095,0,1.526668277,0,-1.206959613e-08,0,2.783920462e-07,0,-4.326847865e-08,0,2.145956277e-08,0,0.1275680709,0,12.00000029,-0.6854041152,0,0,0.6140593696,0
1.6,19.20000018,0,-799.9999996,0,0.1275680356,0,11.90249095,0,1.526668277,0,-1.185478869e-08,0,2.784326422e-07,0,-4.335748538e-08,0,2.150163197e-08,0,0.1275680708,0,12.00000029,-0.6854041152,0,0,0.6140593696,0
1.61,19.32000018,0,-799.9999996,0,0.1275680355,0,11.90249096,0,1.526668276,0,-1.163956935e-08,0,2.784511144e-07,0,-4.344287022e-08,0,2.154194362e-08,0,0.1275680707,0,12.00000029,-0.6854041152,0,0,0.6140593696,0
1.62,19.44000018,0,-799.9999996,0,0.1275680354,0,11.90249096,0,1.526668276,0,-1.14239557e-08,0,2.784475135e-07,0,-4.352462757e-08,0,2.1580494e-08,0,0.1275680707,0,12.00000029,-0.6854041152,0,0,0.6140593696,0
1.63,19.56000019,0,-799.9999996,0,0.1275680353,0,11.90249096,0,1.526668276,0,-1.120796536e-08,0,2.784218942e-07,0,-4.360275405e-08,0,2.161727962e-08,0,0.1275680706,0,12.0000003,-0.6854041152,0,0,0.6140593696,0
1.64,19.68000019,0,-799.9999996,0,0.1275680352,0,11.90249097,0,1.526668275,0,-1.099161599e-08,0,2.783743112e-07,0,-4.367724838e-08,0,2.165229954e-08,0,0.1275680705,0,12.0000003,-0.6854041152,0,0,0.6140593696,0
1.65,19.80000019,0,-799.9999996,0,0.1275680351,0,11.90249097,0,1.526668275,0,-1.077492526e-08,0,2.783048208e-07,0,-4.374811493e-08,0,2.168555243e-08,0,0.1275680705,0,12.0000003,-0.6854041152,0,0,0.6140593696,0
1.66,19.92000019,0,-799.9999996,0,0.127568035,0,11.90249097,0,1.526668274,0,-1.055791085e-08,0,2.782134827e-07,0,-4.381534916e-08,0,2.171703566e-08,0,0.1275680704,0,12.00000031,-0.6854041152,0,0,0.6140593696,0
1.67,20.0400002,0,-799.9999995,0,0.1275680348,0,11.90249097,0,1.526668274,0,-1.034059045e-08,0,2.781003568e-07,0,-4.387895206e-08,0,2.17467485e-08,0,0.1275680704,0,12.00000031,-0.6854041152,0,0,0.6140593696,0
1.68,20.1600002,0,-799.9999995,0,0.1275680347,0,11.90249098,0,1.526668273,0,-1.012298179e-08,0,2.779655042e-07,0,-4.393892663e-08,0,2.177468894e-08,0,0.1275680703,0,12.00000031,-0.6854041152,0,0,0.6140593696,0
1.69,20.2800002,0,-799.9999995,0,0.1275680346,0,11.90249098,0,1.526668273,0,-9.90510257e-09,0,2.77808989e-07,0,-4.399527241e-08,0,2.180085929e-08,0,0.1275680702,0,12.00000031,-0.6854041152,0,0,0.6140593696,0
1.7,20.40000021,0,-799.9999995,0,0.1275680345,0,11.90249098,0,1.526668273,0,-9.686970501e-09,0,2.776308748e-07,0,-4.404799933e-08,0,2.1825259e-08,0,0.1275680702,0,12.00000032,-0.6854041152,0,0,0.6140593696,0
1.71,20.52000021,0,-799.9999995,0,0.1275680345,0,11.90249099,0,1.526668272,0,-9.468603291e-09,0,2.774312296e-07,0,-4.40970997e-08,0,2.184788806e-08,0,0.1275680701,0,12.00000032,-0.6854041152,0,0,0.6140593696,0
1.72,20.64000021,0,-799.9999995,0,0.1275680344,0,11.90249099,0,1.526668272,0,-9.250018652e-09,0,2.772101204e-07,0,-4.414258362e-08,0,2.186874612e-08,0,0.12756807,0,12.00000032,-0.6854041152,0,0,0.6140593696,0
1.73,20.76000022,0,-799.9999995,0,0.1275680343,0,11.90249099,0,1.526668271,0,-9.03123427e-09,0,2.769676173e-07,0,-4.418445196e-08,0,2.188783589e-08,0,0.12756807,0,12.00000032,-0.6854041152,0,0,0.6140593696,0
1.74,20.88000022,0,-799.9999995,0,0.1275680342,0,11.90249099,0,1.526668271,0,-8.812267837e-09,0,2.767037927e-07,0,-4.422270928e-08,0,2.190515581e-08,0,0.1275680699,0,12.00000033,-0.6854041152,0,0,0.6140593696,0
1.75,21.00000022,0,-799.9999995,0,0.1275680341,0,11.902491,0,1.52666827,0,-8.593137034e-09,0,2.764187178e-07,0,-4.42573635e-08,0,2.192071004e-08,0,0.1275680698,0,12.00000033,-0.6854041152,0,0,0.6140593696,0
1.76,21.12000023,0,-799.9999995,0,0.127568034,0,11.902491,0,1.52666827,0,-8.373859517e-09,0,2.761124667e-07,0,-4.428841871e-08,0,2.193449956e-08,0,0.1275680698,0,12.00000033,-0.6854041152,0,0,0.6140593696,0
1.77,21.24000023,0,-799.9999995,0,0.1275680339,0,11.902491,0,1.526668269,0,-8.154452921e-09,0,2.75785116e-07,0,-4.431587342e-08,0,2.194652645e-08,0,0.1275680697,0,12.00000034,-0.6854041152,0,0,0.6140593696,0
1.78,21.36000023,0,-799.9999995,0,0.1275680338,0,11.902491,0,1.526668269,0,-7.934934863e-09,0,2.754367433e-07,0,-4.433975438e-08,0,2.195679159e-08,0,0.1275680696,0,12.00000034,-0.6854041152,0,0,0.6140593696,0
1.79,21.48000024,0,-799.9999995,0,0.1275680338,0,11.90249101,0,1.526668269,0,-7.715322944e-09,0,2.75067426e-07,0,-4.436004368e-08,0,2.196529926e-08,0,0.1275680696,0,12.00000034,-0.6854041152,0,0,0.6140593696,0
1.8,21.60000024,0,-799.9999995,0,0.1275680337,0,11.90249101,0,1.526668268,0,-7.495634721e-09,0,2.746772448e-07,0,-4.437676736e-08,0,2.197205164e-08,0,0.1275680695,0,12.00000034,-0.6854041152,0,0,0.6140593696,0
1.81,21.72000024,0,-799.9999995,0,0.1275680336,0,11.90249101,0,1.526668268,0,-7.275887738e-09,0,2.742662815e-07,0,-4.438992281e-08,0,2.197705226e-08,0,0.1275680694,0,12.00000035,-0.6854041152,0,0,0.6140593696,0
1.82,21.84000025,0,-799.9999995,0,0.1275680335,0,11.90249102,0,1.526668267,0,-7.056099502e-09,0,2.738346194e-07,0,-4.439952305e-08,0,2.198030359e-08,0,0.1275680694,0,12.00000035,-0.6854041152,0,0,0.6140593696,0
1.83,21.96000025,0,-799.9999995,0,0.1275680335,0,11.90249102,0,1.526668267,0,-6.836287482e-09,0,2.733823422e-07,0,-4.440556636e-08,0,2.198180957e-08,0,0.1275680693,0,12.00000035,-0.6854041152,0,0,0.6140593696,0
1.84,22.08000025,0,-799.9999995,0,0.1275680334,0,11.90249102,0,1.526668266,0,-6.616469114e-09,0,2.729095365e-07,0,-4.4408072e-08,0,2.198157371e-08,0,0.1275680692,0,12.00000035,-0.6854041152,0,0,0.6140593696,0
1.85,22.20000026,0,-799.9999995,0,0.1275680333,0,11.90249102,0,1.526668266,0,-6.396661795e-09,0,2.724162902e-07,0,-4.440704808e-08,0,2.197959971e-08,0,0.1275680692,0,12.00000036,-0.6854041152,0,0,0.6140593696,0
1.86,22.32000026,0,-799.9999995,0,0.1275680333,0,11.90249103,0,1.526668265,0,-6.176882898e-09,0,2.719026909e-07,0,-4.440249887e-08,0,2.197589194e-08,0,0.1275680691,0,12.00000036,-0.6854041152,0,0,0.6140593696,0
1.87,22.44000026,0,-799.9999995,0,0.1275680332,0,11.90249103,0,1.526668265,0,-5.95714974e-09,0,2.713688305e-07,0,-4.439443331e-08,0,2.197045262e-08,0,0.127568069,0,12.00000036,-0.6854041152,0,0,0.6140593696,0
1.88,22.56000027,0,-799.9999995,0,0.1275680332,0,11.90249103,0,1.526668265,0,-5.737479605e-09,0,2.708147988e-07,0,-4.438286174e-08,0,2.19632882e-08,0,0.127568069,0,12.00000036,-0.6854041152,0,0,0.6140593696,0
1.89,22.68000027,0,-799.9999995,0,0.1275680331,0,11.90249103,0,1.526668264,0,-5.517889724e-09,0,2.702406899e-07,0,-4.436779739e-08,0,2.195440113e-08,0,0.1275680689,0,12.00000037,-0.6854041152,0,0,0.6140593696,0
1.9,22.80000028,0,-799.9999994,0,0.127568033,0,11.90249104,0,1.526668264,0,-5.298397293e-09,0,2.696465987e-07,0,-4.434924421e-08,0,2.194379831e-08,0,0.1275680688,0,12.00000037,-0.6854041152,0,0,0.6140593696,0
1.91,22.92000028,0,-799.9999994,0,0.127568033,0,11.90249104,0,1.526668263,0,-5.079019454e-09,0,2.690326188e-07,0,-4.432722149e-08,0,2.193148446e-08,0,0.1275680688,0,12.00000037,-0.6854041152,0,0,0.6140593696,0
1.92,23.04000028,0,-799.9999994,0,0.1275680329,0,11.90249104,0,1.526668263,0,-4.859773289e-09,0,2.683988491e-07,0,-4.430173181e-08,0,2.191746311e-08,0,0.1275680687,0,12.00000038,-0.6854041152,0,0,0.6140593696,0
1.93,23.16000029,0,-799.9999994,0,0.1275680329,0,11.90249105,0,1.526668262,0,-4.64067585e-09,0,2.677453874e-07,0,-4.42727881e-08,0,2.190173957e-08,0,0.1275680686,0,12.00000038,-0.6854041152,0,0,0.6140593696,0
1.94,23.28000029,0,-799.9999994,0,0.1275680329,0,11.90249105,0,1.526668262,0,-4.421744133e-09,0,2.670723332e-07,0,-4.424040431e-08,0,2.188432122e-08,0,0.1275680686,0,12.00000038,-0.6854041152,0,0,0.6140593696,0
1.95,23.40000029,0,-799.9999994,0,0.1275680328,0,11.90249105,0,1.526668261,0,-4.202995071e-09,0,2.66379787e-07,0,-4.42045884e-08,0,2.18652095e-08,0,0.1275680685,0,12.00000038,-0.6854041152,0,0,0.6140593696,0
1.96,23.5200003,0,-799.9999994,0,0.1275680328,0,11.90249105,0,1.526668261,0,-3.984445552e-09,0,2.656678521e-07,0,-4.416535484e-08,0,2.18444139e-08,0,0.1275680684,0,12.00000039,-0.6854041152,0,0,0.6140593696,0
1.97,23.6400003,0,-799.9999994,0,0.1275680327,0,11.90249106,0,1.526668261,0,-3.766112394e-09,0,2.649366317e-07,0,-4.412271375e-08,0,2.182193806e-08,0,0.1275680684,0,12.00000039,-0.6854041152,0,0,0.6140593696,0
1.98,23.76000031,0,-799.9999994,0,0.1275680327,0,11.90249106,0,1.52666826,0,-3.548012366e-09,0,2.641862307e-07,0,-4.407667464e-08,0,2.179778818e-08,0,0.1275680683,0,12.00000039,-0.6854041152,0,0,0.6140593696,0
1.99,23.88000031,0,-799.9999994,0,0.1275680327,0,11.90249106,0,1.52666826,0,-3.330162186e-09,0,2.63416755e-07,0,-4.402725355e-08,0,2.177197089e-08,0,0.1275680683,0,12.00000039,-0.6854041152,0,0,0.6140593696,0
2,24.00000031,0,-799.9999994,0,0.1275680326,0,11.90249106,0,1.526668259,0,-3.112578493e-09,0,2.626283119e-07,0,-4.397447087e-08,0,2.174449108e-08,0,0.1275680682,0,12.0000004,-0.6854041152,0,0,0.6140593696,0
2.01,24.12000032,0,-799.9999994,0,0.1275680326,0,11.90249107,0,1.526668259,0,-2.895277877e-09,0,2.618210103e-07,0,-4.391832334e-08,0,2.171535562e-08,0,0.1275680681,0,12.0000004,-0.6854041152,0,0,0.6140593696,0
2.02,24.24000032,0,-799.9999994,0,0.1275680326,0,11.90249107,0,1.526668258,0,-2.678276866e-09,0,2.6099496e-07,0,-4.385883538e-08,0,2.168457195e-08,0,0.1275680681,0,12.0000004,-0.6854041152,0,0,0.6140593696,0
2.03,24.36000033,0,-799.9999994,0,0.1275680325,0,11.90249107,0,1.526668258,0,-2.461591911e-09,0,2.601502712e-07,0,-4.379601273e-08,0,2.165214517e-08,0,0.127568068,0,12.0000004,-0.6854041152,0,0,0.6140593696,0
2.04,24.48000033,0,-799.9999994,0,0.1275680325,0,11.90249107,0,1.526668257,0,-2.245239408e-09,0,2.592870572e-07,0,-4.372987467e-08,0,2.161808253e-08,0,0.1275680679,0,12.00000041,-0.6854041152,0,0,0.6140593696,0
2.05,24.60000033,0,-799.9999994,0,0.1275680325,0,11.90249108,0,1.526668257,0,-2.029235685e-09,0,2.584054311e-07,0,-4.36604326e-08,0,2.158239061e-08,0,0.1275680679,0,12.00000041,-0.6854041152,0,0,0.6140593696,0
2.06,24.72000034,0,-799.9999994,0,0.1275680325,0,11.90249108,0,1.526668257,0,-1.813597002e-09,0,2.575055067e-07,0,-4.358769885e-08,0,2.154507705e-08,0,0.1275680678,0,12.00000041,-0.6854041152,0,0,0.6140593696,0
2.07,24.84000034,0,-799.9999994,0,0.1275680325,0,11.90249108,0,1.526668256,0,-1.598339541e-09,0,2.565874017e-07,0,-4.351169019e-08,0,2.150614672e-08,0,0.1275680677,0,12.00000041,-0.6854041152,0,0,0.6140593696,0
2.08,24.96000035,0,-799.9999994,0,0.1275680324,0,11.90249108,0,1.526668256,0,-1.383479435e-09,0,2.556512316e-07,0,-4.34324192e-08,0,2.146560854e-08,0,0.1275680677,0,12.00000042,-0.6854041152,0,0,0.6140593696,0
2.09,25.08000035,0,-799.9999994,0,0.1275680324,0,11.90249109,0,1.526668255,0,-1.169032725e-09,0,2.546971151e-07,0,-4.334990629e-08,0,2.142346839e-08,0,0.1275680676,0,12.00000042,-0.6854041152,0,0,0.6140593696,0
2.1,25.20000035,0,-799.9999994,0,0.1275680324,0,11.90249109,0,1.526668255,0,-9.550153847e-10,0,2.537251702e-07,0,-4.326415507e-08,0,2.137973435e-08,0,0.1275680676,0,12.00000042,-0.6854041152,0,0,0.6140593696,0
2.11,25.32000036,0,-799.9999994,0,0.1275680324,0,11.90249109,0,1.526668254,0,-7.414433217e-10,0,2.527355182e-07,0,-4.317518791e-08,0,2.133441357e-08,0,0.1275680675,0,12.00000042,-0.6854041152,0,0,0.6140593696,0
2.12,25.44000036,0,-799.9999994,0,0.1275680324,0,11.90249109,0,1.526668254,0,-5.283323645e-10,0,2.517282797e-07,0,-4.308301556e-08,0,2.128751495e-08,0,0.1275680674,0,12.00000043,-0.6854041152,0,0,0.6140593696,0
2.13,25.56000037,0,-799.9999993,0,0.1275680324,0,11.9024911,0,1.526668254,0,-3.15698258e-10,0,2.50703579e-07,0,-4.298765846e-08,0,2.123904398e-08,0,0.1275680674,0,12.00000043,-0.6854041152,0,0,0.6140593696,0
2.14,25.68000037,0,-799.9999993,0,0.1275680324,0,11.9024911,0,1.526668253,0,-1.03556688e-10,0,2.496615377e-07,0,-4.288913277e-08,0,2.118900965e-08,0,0.1275680673,0,12.00000043,-0.6854041152,0,0,0.6140593696,0
2.15,25.80000038,0,-799.9999993,0,0.1275680324,0,11.9024911,0,1.526668253,0,1.080767529e-10,0,2.486022817e-07,0,-4.278745177e-08,0,2.113741959e-08,0,0.1275680672,0,12.00000043,-0.6854041152,0,0,0.6140593696,0
2.16,25.92000038,0,-799.9999993,0,0.1275680324,0,11.9024911,0,1.526668252,0,3.19186546e-10,0,2.475259364e-07,0,-4.26826261e-08,0,2.108428246e-08,0,0.1275680672,0,12.00000044,-0.6854041152,0,0,0.6140593696,0
